Request id,Pickup point,Status,Request timestamp.3
1712,Airport,Trip Completed,2016 08:14:00
2033,City,Trip Completed,2016 14:17:00
3094,Airport,Trip Completed,2016 08:21:01
4709,Airport,Trip Completed,2016 13:21:10
4948,Airport,Trip Completed,2016 18:28:34
5597,City,Trip Completed,2016 06:04:49
6747,City,Trip Completed,2016 23:47:37
1480,Airport,Trip Completed,2016 05:15:00
2013,City,Trip Completed,2016 13:35:00
2867,Airport,Trip Completed,2016 05:45:19
3377,Airport,Trip Completed,2016 14:17:32
4108,City,Trip Completed,2016 03:56:10
4368,City,Trip Completed,2016 07:38:59
4787,City,Trip Completed,2016 16:41:13
93,City,Trip Completed,2016 04:53:00
402,Airport,Trip Completed,2016 08:31:00
582,City,Trip Completed,2016 10:56:00
733,City,Trip Completed,2016 15:25:00
951,Airport,Trip Completed,2016 18:38:00
1889,City,Trip Completed,2016 10:14:00
2046,Airport,Trip Completed,2016 14:40:00
2664,Airport,Trip Completed,2016 23:26:00
2936,City,Trip Completed,2016 06:28:33
3740,Airport,Trip Completed,2016 20:22:06
4482,Airport,Trip Completed,2016 08:53:30
4718,City,Trip Completed,2016 13:41:23
4908,Airport,Trip Completed,2016 18:05:13
6278,Airport,Trip Completed,2016 18:13:31
514,City,Trip Completed,2016 09:45:00
703,City,Trip Completed,2016 14:11:00
947,City,Trip Completed,2016 18:37:00
2252,City,Trip Completed,2016 18:26:00
2896,City,Trip Completed,2016 05:59:51
3583,Airport,Trip Completed,2016 18:31:39
4263,Airport,Trip Completed,2016 06:10:32
4398,City,Trip Completed,2016 08:03:25
5029,City,Trip Completed,2016 19:16:39
5554,Airport,Trip Completed,2016 05:37:40
5746,City,Trip Completed,2016 07:52:17
5986,Airport,Trip Completed,2016 11:35:04
6140,Airport,Trip Completed,2016 15:54:52
6554,City,Trip Completed,2016 20:58:09
467,City,Trip Completed,2016 09:20:00
615,City,Trip Completed,2016 11:54:00
801,Airport,Trip Completed,2016 17:11:00
1587,Airport,Trip Completed,2016 06:31:00
1925,City,Trip Completed,2016 11:06:00
2527,City,Trip Completed,2016 21:11:00
3065,Airport,Trip Completed,2016 07:55:48
5031,Airport,Trip Completed,2016 19:12:52
160,Airport,Trip Completed,2016 05:38:00
2029,City,Trip Completed,2016 14:16:00
2543,City,Trip Completed,2016 21:16:00
2941,Airport,Trip Completed,2016 06:28:03
4766,City,Trip Completed,2016 15:40:51
5349,Airport,Trip Completed,2016 22:55:36
5409,Airport,Trip Completed,2016 01:36:28
6698,Airport,Trip Completed,2016 22:47:43
81,Airport,Trip Completed,2016 04:47:00
370,City,Trip Completed,2016 08:06:00
799,Airport,Trip Completed,2016 17:07:00
1300,City,Trip Completed,2016 22:31:00
1805,Airport,Trip Completed,2016 09:11:00
2410,City,Trip Completed,2016 20:05:00
2723,Airport,Trip Completed,2016 02:18:57
3240,City,Trip Completed,2016 10:06:24
3424,City,Trip Completed,2016 15:48:23
4188,City,Trip Completed,2016 05:29:47
5617,City,Trip Completed,2016 06:25:50
5932,Airport,Trip Completed,2016 10:09:21
6699,City,Trip Completed,2016 22:47:07
285,City,Trip Completed,2016 07:02:00
754,City,Trip Completed,2016 16:06:00
1449,Airport,Trip Completed,2016 04:53:00
2764,Airport,Trip Completed,2016 03:58:16
2859,City,Trip Completed,2016 05:39:10
3036,Airport,Trip Completed,2016 07:36:39
3934,Airport,Trip Completed,2016 22:20:43
4486,City,Trip Completed,2016 09:00:12
4996,City,Trip Completed,2016 18:52:05
5133,Airport,Trip Completed,2016 20:11:45
5887,City,Trip Completed,2016 09:39:16
6402,Airport,Trip Completed,2016 19:29:36
462,City,Trip Completed,2016 09:14:00
817,City,Trip Completed,2016 17:32:00
1790,Airport,Trip Completed,2016 09:06:00
2014,City,Trip Completed,2016 13:36:00
2165,City,Trip Completed,2016 17:31:00
2627,City,Trip Completed,2016 22:08:00
2968,City,Trip Completed,2016 06:54:38
3282,Airport,Trip Completed,2016 10:47:18
3544,City,Trip Completed,2016 17:54:21
5552,Airport,Trip Completed,2016 05:33:21
6657,Airport,Trip Completed,2016 22:11:53
88,Airport,Trip Completed,2016 04:54:00
201,City,Trip Completed,2016 06:09:00
847,Airport,Trip Completed,2016 17:49:00
1585,Airport,Trip Completed,2016 06:30:00
2116,City,Trip Completed,2016 16:33:00
2800,Airport,Trip Completed,2016 04:58:26
3066,City,Trip Completed,2016 07:57:03
3640,City,Trip Completed,2016 19:05:17
4162,City,Trip Completed,2016 05:06:45
4892,Airport,Trip Completed,2016 17:59:40
5038,City,Trip Completed,2016 19:20:13
6417,City,Trip Completed,2016 19:44:20
376,City,Trip Completed,2016 08:11:00
899,City,Trip Completed,2016 18:09:00
1112,Airport,Trip Completed,2016 20:15:00
1444,City,Trip Completed,2016 04:43:00
1993,City,Trip Completed,2016 12:50:00
2417,City,Trip Completed,2016 19:59:00
3318,City,Trip Completed,2016 12:25:28
3529,Airport,Trip Completed,2016 17:53:17
4322,Airport,Trip Completed,2016 07:04:32
5861,Airport,Trip Completed,2016 09:11:35
6519,City,Trip Completed,2016 20:44:17
34,City,Trip Completed,2016 02:20:00
637,Airport,Trip Completed,2016 12:24:00
1005,City,Trip Completed,2016 19:07:00
1293,City,Trip Completed,2016 22:28:00
1664,Airport,Trip Completed,2016 07:35:00
1915,City,Trip Completed,2016 10:45:00
3262,Airport,Trip Completed,2016 10:21:02
3546,City,Trip Completed,2016 18:02:46
3977,Airport,Trip Completed,2016 23:13:11
4300,City,Trip Completed,2016 06:46:29
4680,City,Trip Completed,2016 12:48:45
4812,City,Trip Completed,2016 17:17:14
5972,Airport,Trip Completed,2016 11:06:13
645,City,Trip Completed,2016 12:39:00
732,Airport,Trip Completed,2016 15:18:00
1215,Airport,Trip Completed,2016 21:33:00
1450,Airport,Trip Completed,2016 04:46:00
2044,Airport,Trip Completed,2016 14:39:00
2420,Airport,Trip Completed,2016 20:07:00
3944,City,Trip Completed,2016 22:33:08
4369,City,Trip Completed,2016 07:37:30
5070,Airport,Trip Completed,2016 19:33:31
5822,Airport,Trip Completed,2016 08:53:59
6723,City,Trip Completed,2016 23:19:28
3,Airport,Trip Completed,2016 00:24:00
70,City,Trip Completed,2016 04:34:00
256,Airport,Trip Completed,2016 06:44:00
702,Airport,Trip Completed,2016 14:07:00
769,Airport,Trip Completed,2016 16:21:00
1277,City,Trip Completed,2016 22:04:00
2062,Airport,Trip Completed,2016 15:00:00
2399,Airport,Trip Completed,2016 19:51:00
2645,Airport,Trip Completed,2016 22:46:00
3468,City,Trip Completed,2016 17:08:17
3826,Airport,Trip Completed,2016 21:16:30
5384,Airport,Trip Completed,2016 00:03:40
6460,City,Trip Completed,2016 20:09:35
269,City,Trip Completed,2016 06:44:00
336,Airport,Trip Completed,2016 07:50:00
1241,Airport,Trip Completed,2016 21:38:00
1651,Airport,Trip Completed,2016 07:21:00
1963,City,Trip Completed,2016 11:58:00
2368,City,Trip Completed,2016 19:32:00
3004,Airport,Trip Completed,2016 07:17:33
3310,City,Trip Completed,2016 11:55:29
3391,City,Trip Completed,2016 14:34:59
4194,Airport,Trip Completed,2016 05:27:03
5728,City,Trip Completed,2016 07:42:06
6091,City,Trip Completed,2016 14:37:20
6748,Airport,Trip Completed,2016 23:45:24
286,City,Trip Completed,2016 06:58:00
547,Airport,Trip Completed,2016 10:01:00
574,City,Trip Completed,2016 10:58:00
936,Airport,Trip Completed,2016 18:28:00
1514,Airport,Trip Completed,2016 05:41:00
1656,City,Trip Completed,2016 07:26:00
2405,Airport,Trip Completed,2016 20:01:00
3372,Airport,Trip Completed,2016 14:03:18
4215,Airport,Trip Completed,2016 05:40:49
6486,City,Trip Completed,2016 20:26:16
520,City,Trip Completed,2016 09:47:00
1285,City,Trip Completed,2016 22:13:00
3394,City,Trip Completed,2016 14:51:48
3520,City,Trip Completed,2016 17:43:14
4998,City,Trip Completed,2016 18:52:48
5377,City,Trip Completed,2016 23:42:02
5759,City,Trip Completed,2016 08:16:35
422,City,Trip Completed,2016 08:42:00
578,Airport,Trip Completed,2016 11:03:00
3035,City,Trip Completed,2016 07:31:14
3728,Airport,Trip Completed,2016 20:03:07
4097,City,Trip Completed,2016 03:15:23
5184,City,Trip Completed,2016 20:42:24
5404,City,Trip Completed,2016 01:12:58
5525,Airport,Trip Completed,2016 05:18:23
6392,Airport,Trip Completed,2016 19:24:23
603,Airport,Trip Completed,2016 11:43:00
1956,City,Trip Completed,2016 11:45:00
2914,Airport,Trip Completed,2016 06:16:45
3434,Airport,Trip Completed,2016 16:07:30
3454,City,Trip Completed,2016 16:57:25
3809,City,Trip Completed,2016 20:58:30
3947,Airport,Trip Completed,2016 22:39:30
4319,Airport,Trip Completed,2016 06:54:47
4716,City,Trip Completed,2016 13:36:45
5790,Airport,Trip Completed,2016 08:31:42
6205,Airport,Trip Completed,2016 17:26:43
6727,Airport,Trip Completed,2016 23:25:29
51,City,Trip Completed,2016 03:34:00
446,City,Trip Completed,2016 09:07:00
1252,City,Trip Completed,2016 21:51:00
1380,Airport,Trip Completed,2016 01:01:00
1638,City,Trip Completed,2016 07:15:00
2152,Airport,Trip Completed,2016 17:25:00
3125,City,Trip Completed,2016 08:45:44
3366,City,Trip Completed,2016 13:45:51
4632,Airport,Trip Completed,2016 11:21:39
5924,City,Trip Completed,2016 10:09:09
6133,Airport,Trip Completed,2016 15:43:08
6316,Airport,Trip Completed,2016 18:35:07
6609,City,Trip Completed,2016 21:44:29
246,Airport,Trip Completed,2016 06:35:00
980,Airport,Trip Completed,2016 19:00:00
1677,City,Trip Completed,2016 07:38:00
4620,City,Trip Completed,2016 10:59:15
4848,Airport,Trip Completed,2016 17:33:47
5402,Airport,Trip Completed,2016 01:06:24
5971,Airport,Trip Completed,2016 11:04:56
6113,City,Trip Completed,2016 15:15:03
6508,City,Trip Completed,2016 20:40:24
746,Airport,Trip Completed,2016 15:47:00
1488,Airport,Trip Completed,2016 05:31:00
1838,City,Trip Completed,2016 09:40:00
2839,Airport,Trip Completed,2016 05:20:59
4391,City,Trip Completed,2016 07:52:04
4701,City,Trip Completed,2016 13:09:42
5171,Airport,Trip Completed,2016 20:29:51
5962,City,Trip Completed,2016 10:48:38
6118,City,Trip Completed,2016 15:17:12
6450,City,Trip Completed,2016 20:01:09
257,Airport,Trip Completed,2016 06:38:00
708,Airport,Trip Completed,2016 14:16:00
891,Airport,Trip Completed,2016 18:10:00
1748,City,Trip Completed,2016 08:33:00
2625,City,Trip Completed,2016 22:09:00
3989,City,Trip Completed,2016 23:21:15
5285,Airport,Trip Completed,2016 21:42:42
6461,City,Trip Completed,2016 20:12:18
1563,Airport,Trip Completed,2016 06:16:00
2207,Airport,Trip Completed,2016 17:56:00
2879,City,Trip Completed,2016 05:59:51
3644,Airport,Trip Completed,2016 19:08:59
3996,Airport,Trip Completed,2016 23:36:34
4355,City,Trip Completed,2016 07:19:07
4758,City,Trip Completed,2016 15:26:32
6001,Airport,Trip Completed,2016 12:07:54
1181,Airport,Trip Completed,2016 21:04:00
1297,City,Trip Completed,2016 22:22:00
1429,City,Trip Completed,2016 04:41:00
2104,City,Trip Completed,2016 16:07:00
2736,City,Trip Completed,2016 02:43:10
3615,City,Trip Completed,2016 18:56:23
4719,Airport,Trip Completed,2016 13:43:28
4748,City,Trip Completed,2016 15:03:23
870,City,Trip Completed,2016 17:57:00
2124,Airport,Trip Completed,2016 16:53:00
2457,Airport,Trip Completed,2016 20:31:00
2621,City,Trip Completed,2016 22:05:00
3168,City,Trip Completed,2016 09:12:04
3285,Airport,Trip Completed,2016 10:59:12
3315,City,Trip Completed,2016 12:09:28
5585,City,Trip Completed,2016 05:58:43
6235,City,Trip Completed,2016 17:47:05
913,Airport,Trip Completed,2016 18:18:00
1852,City,Trip Completed,2016 09:43:00
3117,Airport,Trip Completed,2016 08:34:53
3392,Airport,Trip Completed,2016 14:46:13
4722,City,Trip Completed,2016 13:50:32
692,Airport,Trip Completed,2016 13:49:00
1351,Airport,Trip Completed,2016 23:44:00
1800,City,Trip Completed,2016 09:09:00
2434,City,Trip Completed,2016 20:16:00
3212,City,Trip Completed,2016 09:48:28
3340,City,Trip Completed,2016 12:45:18
3598,Airport,Trip Completed,2016 18:38:49
53,Airport,Trip Completed,2016 03:30:00
3558,Airport,Trip Completed,2016 18:14:56
4257,City,Trip Completed,2016 06:10:44
4869,City,Trip Completed,2016 17:49:44
5548,City,Trip Completed,2016 05:24:22
5630,Airport,Trip Completed,2016 06:32:35
6645,City,Trip Completed,2016 22:10:21
156,Airport,Trip Completed,2016 05:35:00
350,City,Trip Completed,2016 07:53:00
976,Airport,Trip Completed,2016 18:54:00
1344,City,Trip Completed,2016 23:35:00
1524,City,Trip Completed,2016 05:50:00
2143,Airport,Trip Completed,2016 17:15:00
2353,City,Trip Completed,2016 19:31:00
3028,Airport,Trip Completed,2016 07:28:45
3913,Airport,Trip Completed,2016 22:14:24
4274,City,Trip Completed,2016 06:18:59
4673,City,Trip Completed,2016 12:35:29
6198,Airport,Trip Completed,2016 17:23:01
569,Airport,Trip Completed,2016 10:37:00
1626,Airport,Trip Completed,2016 06:58:00
3505,City,Trip Completed,2016 17:37:40
3758,City,Trip Completed,2016 20:37:56
4649,City,Trip Completed,2016 11:50:27
4745,Airport,Trip Completed,2016 15:06:01
5354,Airport,Trip Completed,2016 23:07:32
5953,City,Trip Completed,2016 10:42:09
6577,City,Trip Completed,2016 21:19:03
1565,Airport,Trip Completed,2016 06:21:00
1973,Airport,Trip Completed,2016 12:17:00
2363,Airport,Trip Completed,2016 19:31:00
2994,City,Trip Completed,2016 07:15:27
3201,Airport,Trip Completed,2016 09:33:26
3511,City,Trip Completed,2016 17:38:17
3956,Airport,Trip Completed,2016 22:47:55
4359,City,Trip Completed,2016 07:27:05
4798,City,Trip Completed,2016 16:52:26
5955,Airport,Trip Completed,2016 10:45:56
6117,Airport,Trip Completed,2016 15:17:13
6252,City,Trip Completed,2016 18:00:40
101,Airport,Trip Completed,2016 05:08:00
351,City,Trip Completed,2016 07:53:00
871,City,Trip Completed,2016 17:57:00
1330,Airport,Trip Completed,2016 23:11:00
3227,Airport,Trip Completed,2016 09:52:49
4921,City,Trip Completed,2016 18:14:26
5373,City,Trip Completed,2016 23:42:23
6612,Airport,Trip Completed,2016 21:49:41
50,City,Trip Completed,2016 03:22:00
102,Airport,Trip Completed,2016 05:01:00
211,City,Trip Completed,2016 06:08:00
510,City,Trip Completed,2016 09:40:00
1548,Airport,Trip Completed,2016 06:10:00
2208,City,Trip Completed,2016 17:59:00
4030,City,Trip Completed,2016 00:13:43
4370,City,Trip Completed,2016 07:36:53
5834,Airport,Trip Completed,2016 08:54:03
639,City,Trip Completed,2016 12:28:00
1451,Airport,Trip Completed,2016 04:53:00
2335,City,Trip Completed,2016 19:15:00
2572,Airport,Trip Completed,2016 21:35:00
3326,Airport,Trip Completed,2016 12:29:20
3916,City,Trip Completed,2016 22:08:13
4514,City,Trip Completed,2016 09:16:24
6604,City,Trip Completed,2016 21:42:04
373,Airport,Trip Completed,2016 08:09:00
1338,Airport,Trip Completed,2016 23:23:00
1830,City,Trip Completed,2016 09:33:00
2274,City,Trip Completed,2016 18:33:00
3224,Airport,Trip Completed,2016 09:52:22
5321,City,Trip Completed,2016 22:09:50
5520,City,Trip Completed,2016 05:17:46
5842,City,Trip Completed,2016 09:04:30
6429,Airport,Trip Completed,2016 19:49:10
6704,Airport,Trip Completed,2016 22:58:01
2057,Airport,Trip Completed,2016 15:02:00
3723,Airport,Trip Completed,2016 20:03:45
4492,City,Trip Completed,2016 09:01:49
5153,Airport,Trip Completed,2016 20:29:19
6531,City,Trip Completed,2016 20:49:25
521,City,Trip Completed,2016 09:48:00
1850,City,Trip Completed,2016 09:45:00
2851,Airport,Trip Completed,2016 05:31:53
5380,Airport,Trip Completed,2016 23:50:28
5917,Airport,Trip Completed,2016 10:04:16
148,Airport,Trip Completed,2016 05:36:00
1113,City,Trip Completed,2016 20:18:00
1758,Airport,Trip Completed,2016 08:44:00
2395,Airport,Trip Completed,2016 19:55:00
2708,Airport,Trip Completed,2016 01:22:32
2995,City,Trip Completed,2016 07:07:32
3993,City,Trip Completed,2016 23:31:47
4724,City,Trip Completed,2016 13:52:36
5144,Airport,Trip Completed,2016 20:21:02
5572,City,Trip Completed,2016 05:46:37
5740,Airport,Trip Completed,2016 07:50:35
5938,City,Trip Completed,2016 10:16:24
6299,City,Trip Completed,2016 18:25:54
6695,Airport,Trip Completed,2016 22:45:03
507,Airport,Trip Completed,2016 09:40:00
1135,Airport,Trip Completed,2016 20:37:00
1479,City,Trip Completed,2016 05:16:00
3275,City,Trip Completed,2016 10:39:32
4078,City,Trip Completed,2016 02:10:33
4176,Airport,Trip Completed,2016 05:18:01
4776,City,Trip Completed,2016 16:16:30
4899,Airport,Trip Completed,2016 18:02:51
35,City,Trip Completed,2016 02:36:00
161,Airport,Trip Completed,2016 05:36:00
831,Airport,Trip Completed,2016 17:30:00
1080,Airport,Trip Completed,2016 19:59:00
2496,City,Trip Completed,2016 20:53:00
3141,City,Trip Completed,2016 08:58:47
3297,City,Trip Completed,2016 11:37:32
3602,Airport,Trip Completed,2016 18:40:02
4150,City,Trip Completed,2016 04:51:03
4361,City,Trip Completed,2016 07:29:29
4642,City,Trip Completed,2016 11:44:26
4752,City,Trip Completed,2016 15:19:35
4849,City,Trip Completed,2016 17:39:27
6199,City,Trip Completed,2016 17:25:23
241,City,Trip Completed,2016 06:31:00
1339,Airport,Trip Completed,2016 23:25:00
1454,City,Trip Completed,2016 04:54:00
4342,City,Trip Completed,2016 07:17:09
6766,City,Trip Completed,2016 00:06:56
6213,City,Trip Completed,2016 17:30:09
41,City,Trip Completed,2016 02:47:00
279,Airport,Trip Completed,2016 06:58:00
952,City,Trip Completed,2016 18:39:00
1200,Airport,Trip Completed,2016 21:13:00
1775,City,Trip Completed,2016 08:57:00
1953,Airport,Trip Completed,2016 11:38:00
3270,City,Trip Completed,2016 10:28:01
3497,Airport,Trip Completed,2016 17:32:20
3897,Airport,Trip Completed,2016 22:00:50
4601,City,Trip Completed,2016 10:13:30
4621,Airport,Trip Completed,2016 11:02:21
5061,City,Trip Completed,2016 19:29:16
5359,City,Trip Completed,2016 23:21:57
6179,Airport,Trip Completed,2016 16:53:17
469,Airport,Trip Completed,2016 09:24:00
914,City,Trip Completed,2016 18:17:00
1386,Airport,Trip Completed,2016 01:30:00
1935,City,Trip Completed,2016 11:16:00
3243,Airport,Trip Completed,2016 10:03:58
3449,City,Trip Completed,2016 16:52:29
4500,City,Trip Completed,2016 09:04:43
5328,Airport,Trip Completed,2016 22:10:37
5576,City,Trip Completed,2016 05:53:20
6112,Airport,Trip Completed,2016 15:06:46
6438,Airport,Trip Completed,2016 19:54:08
707,Airport,Trip Completed,2016 14:17:00
1136,Airport,Trip Completed,2016 20:32:00
2961,Airport,Trip Completed,2016 06:48:57
3428,City,Trip Completed,2016 15:55:17
4045,Airport,Trip Completed,2016 00:56:22
5399,City,Trip Completed,2016 00:58:19
5730,City,Trip Completed,2016 07:50:12
180,Airport,Trip Completed,2016 05:48:00
1694,City,Trip Completed,2016 07:54:00
2294,City,Trip Completed,2016 18:47:00
3630,City,Trip Completed,2016 18:59:56
3978,City,Trip Completed,2016 23:18:14
4426,City,Trip Completed,2016 08:21:49
5115,Airport,Trip Completed,2016 20:03:46
5558,Airport,Trip Completed,2016 05:32:12
5827,Airport,Trip Completed,2016 08:52:58
6063,Airport,Trip Completed,2016 13:48:53
6691,Airport,Trip Completed,2016 22:47:31
170,City,Trip Completed,2016 05:45:00
1326,Airport,Trip Completed,2016 23:06:00
1476,City,Trip Completed,2016 05:16:00
